time,att,field,Home_team,Visit_team
2004/6/19,1581,新莊,誠泰Cobras,誠泰Cobras
2004/6/13,9265,新莊,兄弟象,兄弟象
2004/6/12,2205,天母,誠泰Cobras,兄弟象
2004/6/11,3143,嘉義市,興農牛,LaNew熊
2004/6/10,1134,新竹,誠泰Cobras,兄弟象
2004/6/9,8394,嘉義市,兄弟象,LaNew熊
2004/6/7,3329,台中,興農牛,興農牛
2004/6/6,2636,天母,興農牛,中信鯨
2004/6/5,10500,台南,興農牛,誠泰Cobras
2004/6/4,2637,台中,中信鯨,中信鯨
2004/6/3,10500,台中,興農牛,中信鯨
2004/6/1,1878,台南,LaNew熊,誠泰Cobras
2004/5/30,1021,天母,LaNew熊,統一獅
2004/5/29,3539,澄清湖,中信鯨,兄弟象
2004/5/28,10500,新竹,興農牛,統一獅
2004/5/27,3147,新莊,中信鯨,統一獅
2004/5/25,783,澄清湖,LaNew熊,兄弟象
2004/5/23,731,台南,LaNew熊,LaNew熊
2004/5/23,2112,澄清湖,統一獅,興農牛
2004/5/22,4688,天母,兄弟象,中信鯨
2004/5/19,3169,新莊,統一獅,中信鯨
2004/5/17,5000,新莊,誠泰Cobras,統一獅
2004/5/16,3784,澄清湖,誠泰Cobras,誠泰Cobras
2004/5/15,3153,天母,兄弟象,兄弟象
2004/5/14,1043,澄清湖,統一獅,誠泰Cobras
2004/5/13,4082,澄清湖,兄弟象,誠泰Cobras
2004/5/11,3041,台南,誠泰Cobras,兄弟象
2004/5/9,3187,天母,誠泰Cobras,兄弟象
2004/5/8,3897,新莊,統一獅,兄弟象
2004/5/7,3216,台中,LaNew熊,LaNew熊
2004/5/6,5205,新莊,兄弟象,兄弟象
2004/5/5,3763,台中,兄弟象,LaNew熊
2004/5/3,1868,台南,LaNew熊,誠泰Cobras
2004/5/2,2230,澄清湖,統一獅,中信鯨
2004/5/1,1881,新莊,LaNew熊,誠泰Cobras
2004/4/30,4885,澄清湖,兄弟象,中信鯨
2004/4/29,2674,澄清湖,兄弟象,中信鯨
2004/4/27,1707,台中,中信鯨,誠泰Cobras
2004/4/25,7593,天母,誠泰Cobras,統一獅
2004/4/23,2999,新竹,中信鯨,中信鯨
2004/4/22,3767,新竹,興農牛,統一獅
2004/4/20,2592,台中,興農牛,中信鯨
2004/4/18,3065,台中,誠泰Cobras,誠泰Cobras
2004/4/17,2804,澄清湖,誠泰Cobras,統一獅
2004/4/16,2753,嘉義市,興農牛,誠泰Cobras
2004/4/15,2618,嘉義市,興農牛,誠泰Cobras
2004/4/13,6376,澄清湖,統一獅,統一獅
2004/4/11,3584,台南,中信鯨,LaNew熊
2004/4/10,9195,宜蘭,統一獅,興農牛
2004/4/9,1116,台南,LaNew熊,LaNew熊
2004/4/8,846,屏東,LaNew熊,LaNew熊
2004/4/6,2107,新莊,中信鯨,興農牛
2004/4/4,6179,澄清湖,統一獅,興農牛
2004/4/2,2146,新莊,中信鯨,中信鯨
2004/4/1,756,台南,LaNew熊,誠泰Cobras
2004/3/31,808,新竹,LaNew熊,中信鯨
2004/3/28,1011,宜蘭,中信鯨,LaNew熊
2004/3/27,2316,宜蘭,誠泰Cobras,LaNew熊
2004/3/26,3079,花蓮,統一獅,統一獅
2004/3/25,2577,澄清湖,誠泰Cobras,兄弟象
2004/3/23,4180,新莊,統一獅,統一獅
2004/3/21,1297,天母,誠泰Cobras,興農牛
2004/3/20,3176,澄清湖,統一獅,誠泰Cobras
2004/3/19,8898,新莊,兄弟象,興農牛
2004/3/18,7377,新竹,兄弟象,興農牛
2004/3/16,926,澄清湖,中信鯨,誠泰Cobras
2004/3/14,4552,新莊,LaNew熊,中信鯨
2004/3/13,4866,新莊,興農牛,中信鯨
2004/3/12,5196,新莊,LaNew熊,中信鯨
2004/3/10,1613,新莊,中信鯨,興農牛
2004/3/8,3264,新莊,興農牛,統一獅
2004/3/7,2255,新莊,LaNew熊,誠泰Cobras
2004/3/5,2031,新莊,興農牛,統一獅
2004/3/4,814,澄清湖,中信鯨,兄弟象
2004/3/3,6113,新竹,兄弟象,統一獅
2004/2/28,18342,澄清湖,兄弟象,興農牛
2003/10/5,489,台中,第一金剛,第一金剛
2003/10/4,530,台中,誠泰太陽,第一金剛
2003/10/3,5867,新莊,兄弟象,興農牛
2003/10/2,612,新莊,誠泰太陽,第一金剛
2003/10/1,3034,嘉義,中信鯨,興農牛
2003/9/28,1342,新莊,中信鯨,興農牛
2003/9/27,4272,台南,兄弟象,誠泰太陽
2003/9/26,402,澄清湖,誠泰太陽,中信鯨
2003/9/25,3483,澄清湖,兄弟象,中信鯨
2003/9/23,2190,台南,中信鯨,誠泰太陽
2003/9/21,2021,澄清湖,中信鯨,統一獅
2003/9/20,6466,天母,兄弟象,兄弟象
2003/9/19,10500,澄清湖,兄弟象,統一獅
2003/9/18,2535,澄清湖,統一獅,統一獅
2003/9/17,1328,台中,統一獅,興農牛
2003/9/14,631,台南,第一金剛,中信鯨
2003/9/13,6000,台南,兄弟象,中信鯨
2003/9/12,455,台中,第一金剛,第一金剛
2003/9/11,889,台南,統一獅,中信鯨
2003/9/10,851,台中,統一獅,第一金剛
2003/9/9,1481,新莊,誠泰太陽,中信鯨
2003/9/7,422,澄清湖,第一金剛,誠泰太陽
2003/9/6,1416,天母,誠泰太陽,統一獅
2003/9/5,8032,屏東,中信鯨,誠泰太陽
2003/9/4,3777,澄清湖,中信鯨,誠泰太陽
2003/9/2,632,新莊,第一金剛,統一獅
2003/8/31,1168,天母,誠泰太陽,兄弟象
2003/8/29,584,澄清湖,第一金剛,興農牛
2003/8/28,2462,立德,中信鯨,第一金剛
2003/8/27,1014,屏東,誠泰太陽,興農牛
2003/8/25,3997,澄清湖,中信鯨,兄弟象
2003/8/23,2707,台中,統一獅,統一獅
2003/8/23,3130,澄清湖,誠泰太陽,兄弟象
2003/8/22,3102,新莊,統一獅,中信鯨
2003/8/21,4538,新莊,興農牛,中信鯨
2003/8/17,2130,新莊,興農牛,誠泰太陽
2003/8/16,2175,天母,誠泰太陽,誠泰太陽
2003/8/15,1501,台南,統一獅,中信鯨
2003/8/14,1032,新莊,誠泰太陽,誠泰太陽
2003/8/13,1518,台南,興農牛,中信鯨
2003/8/10,1146,嘉義,興農牛,第一金剛
2003/8/9,255,嘉義,誠泰太陽,第一金剛
2003/8/8,4383,新竹,中信鯨,興農牛
2003/8/7,607,嘉義,第一金剛,第一金剛
2003/8/6,2670,新莊,中信鯨,興農牛
2003/8/4,10500,嘉義,兄弟象,統一獅
2003/8/2,6000,花蓮,兄弟象,兄弟象
2003/8/1,576,新莊,第一金剛,中信鯨
2003/7/31,2628,花蓮,中信鯨,兄弟象
2003/7/30,492,澄清湖,第一金剛,中信鯨
2003/7/27,5457,台南,兄弟象,誠泰太陽
2003/7/26,3550,台南,兄弟象,誠泰太陽
2003/7/25,2145,屏東,統一獅,中信鯨
2003/7/24,7611,台南,中信鯨,誠泰太陽
2003/7/23,2522,澄清湖,統一獅,中信鯨
2003/7/20,1479,新竹,誠泰太陽,誠泰太陽
2003/7/19,4024,天母,中信鯨,誠泰太陽
2003/7/18,1598,台中,統一獅,統一獅
2003/7/17,3217,立德,中信鯨,誠泰太陽
2003/7/16,1599,台中,誠泰太陽,統一獅
2003/7/14,1125,台中,誠泰太陽,兄弟象
2003/7/10,5040,台中,第一金剛,兄弟象
2003/7/8,3693,新竹,興農牛,兄弟象
2003/7/6,6236,台中,興農牛,中信鯨
2003/7/5,10103,澄清湖,第一金剛,誠泰太陽
2003/7/4,5203,台中,第一金剛,中信鯨
2003/7/3,6687,台中,第一金剛,中信鯨
2003/7/1,750,澄清湖,誠泰太陽,誠泰太陽
2003/6/29,3016,台中,興農牛,誠泰太陽
2003/6/28,792,台南,誠泰太陽,第一金剛
2003/6/27,3063,台中,第一金剛,誠泰太陽
2003/6/26,5234,台中,兄弟象,誠泰太陽
2003/6/24,1780,立德,興農牛,第一金剛
2003/6/22,5648,新莊,兄弟象,統一獅
2003/6/21,3118,澄清湖,統一獅,興農牛
2003/6/16,1732,天母,統一獅,興農牛
2003/6/15,2012,天母,興農牛,中信鯨
2003/6/14,3063,台中,兄弟象,誠泰太陽
2003/6/13,1940,新莊,興農牛,中信鯨
2003/6/12,1857,新莊,統一獅,中信鯨
2003/6/10,1635,新竹,統一獅,誠泰太陽
2003/6/8,1683,台南,中信鯨,興農牛
2003/6/8,1759,台南,誠泰太陽,興農牛
2003/6/5,2150,台南,中信鯨,興農牛
2003/6/4,10500,新莊,兄弟象,第一金剛
2003/6/1,9302,台中,兄弟象,中信鯨
2003/5/31,938,台中,誠泰太陽,中信鯨
2003/5/30,1608,台南,中信鯨,兄弟象
2003/5/29,688,台中,誠泰太陽,中信鯨
2003/5/28,7000,台南,兄弟象,兄弟象
2003/5/25,6000,新竹,兄弟象,統一獅
2003/5/24,1495,天母,中信鯨,統一獅
2003/5/23,3803,澄清湖,統一獅,興農牛
2003/5/22,4009,新莊,第一金剛,統一獅
2003/5/21,1513,澄清湖,誠泰太陽,興農牛
2003/5/20,906,澄清湖,誠泰太陽,興農牛
2003/5/17,3003,新莊,統一獅,第一金剛
2003/5/16,2206,台中,第一金剛,興農牛
2003/5/15,2855,澄清湖,統一獅,興農牛
2003/5/13,1002,嘉義,誠泰太陽,第一金剛
2003/5/11,897,台南,誠泰太陽,兄弟象
2003/5/10,2078,天母,統一獅,中信鯨
2003/5/9,10500,台南,興農牛,兄弟象
2003/5/8,2288,台南,統一獅,兄弟象
2003/5/6,1779,新竹,第一金剛,中信鯨
2003/5/4,2074,澄清湖,第一金剛,兄弟象
2003/5/3,8301,台南,興農牛,興農牛
2003/5/2,1319,澄清湖,統一獅,兄弟象
2003/5/1,5825,澄清湖,興農牛,兄弟象
2003/4/30,1053,新莊,第一金剛,誠泰太陽
2003/4/27,1074,台中,第一金剛,兄弟象
2003/4/26,1453,台中,中信鯨,兄弟象
2003/4/25,7148,澄清湖,兄弟象,統一獅
2003/4/24,1758,新竹,中信鯨,兄弟象
2003/4/23,4111,台南,興農牛,統一獅
2003/4/22,2740,新莊,興農牛,第一金剛
2003/4/20,4670,台南,兄弟象,中信鯨
2003/4/19,1059,澄清湖,中信鯨,誠泰太陽
2003/4/18,3709,台南,兄弟象,中信鯨
2003/4/17,2253,台南,興農牛,中信鯨
2003/4/15,2169,新莊,興農牛,誠泰太陽
2003/4/13,2556,新竹,誠泰太陽,興農牛
2003/4/12,2542,澄清湖,第一金剛,統一獅
2003/4/11,3254,新莊,誠泰太陽,興農牛
2003/4/10,2265,新莊,中信鯨,興農牛
2003/4/8,5540,澄清湖,誠泰太陽,統一獅
2003/4/6,9121,天母,統一獅,第一金剛
2003/4/6,5392,台中,興農牛,統一獅
2003/4/5,10912,天母,統一獅,誠泰太陽
2003/4/2,1112,嘉義,第一金剛,誠泰太陽
2003/3/31,878,新莊,第一金剛,兄弟象
2003/3/30,3212,台南,興農牛,誠泰太陽
2003/3/29,7091,天母,統一獅,兄弟象
2003/3/27,2965,澄清湖,興農牛,中信鯨
2003/3/26,725,台中,第一金剛,兄弟象
2003/3/23,759,新竹,第一金剛,統一獅
2003/3/22,4521,天母,兄弟象,統一獅
2003/3/22,3588,澄清湖,興農牛,第一金剛
2003/3/21,5500,新莊,兄弟象,興農牛
2003/3/18,2610,新莊,統一獅,第一金剛
2003/3/16,2015,澄清湖,統一獅,興農牛
2003/3/15,2694,新竹,興農牛,統一獅
2003/3/14,3290,澄清湖,兄弟象,興農牛
2003/3/13,1609,澄清湖,興農牛,興農牛
2003/3/11,1348,嘉義,統一獅,統一獅
2003/3/9,1146,台南,統一獅,第一金剛
2003/3/8,2168,台南,第一金剛,第一金剛
2003/3/7,2097,台南,中信鯨,第一金剛
2003/3/4,5336,新莊,誠泰太陽,中信鯨
2003/3/1,2335,天母,第一金剛,中信鯨
2003/10/5,1333,台中,兄弟象,第一金剛
2003/10/4,2297,台中,兄弟象,第一金剛
2003/10/3,1036,新莊,第一金剛,興農牛
2003/10/2,4856,新莊,兄弟象,第一金剛
2003/10/1,1080,嘉義,第一金剛,興農牛
2003/9/28,4314,新莊,興農牛,興農牛
2003/9/27,1390,台南,興農牛,誠泰太陽
2003/9/26,2804,澄清湖,兄弟象,中信鯨
2003/9/25,454,澄清湖,第一金剛,中信鯨
2003/9/23,1794,台南,兄弟象,誠泰太陽
2003/9/21,1562,澄清湖,興農牛,統一獅
2003/9/20,1745,天母,興農牛,兄弟象
2003/9/19,1286,澄清湖,兄弟象,統一獅
2003/9/18,4236,澄清湖,統一獅,統一獅
2003/9/17,1861,台中,中信鯨,興農牛
2003/9/14,2516,台南,統一獅,中信鯨
2003/9/13,1692,台南,中信鯨,中信鯨
2003/9/12,3036,台中,統一獅,第一金剛
2003/9/11,1490,台南,中信鯨,中信鯨
2003/9/10,4492,台中,兄弟象,第一金剛
2003/9/9,2276,新莊,兄弟象,中信鯨
2003/9/7,6018,澄清湖,興農牛,誠泰太陽
2003/9/6,753,天母,誠泰太陽,統一獅
2003/9/5,7779,屏東,興農牛,誠泰太陽
2003/9/4,10151,澄清湖,統一獅,誠泰太陽
2003/9/2,5756,新莊,統一獅,統一獅
2003/8/31,528,天母,誠泰太陽,兄弟象
2003/8/29,3810,澄清湖,興農牛,興農牛
2003/8/28,484,立德,誠泰太陽,第一金剛
2003/8/27,3583,屏東,統一獅,興農牛
2003/8/25,3091,澄清湖,統一獅,兄弟象
2003/8/23,2366,台中,中信鯨,統一獅
2003/8/23,6117,澄清湖,兄弟象,兄弟象
2003/8/22,3115,新莊,中信鯨,中信鯨
2003/8/21,1835,新莊,第一金剛,中信鯨
2003/8/17,1014,新莊,第一金剛,誠泰太陽
2003/8/16,4031,天母,兄弟象,誠泰太陽
2003/8/15,1024,台南,中信鯨,中信鯨
2003/8/14,3006,新莊,兄弟象,誠泰太陽
2003/8/13,823,台南,第一金剛,中信鯨
2003/8/10,433,嘉義,誠泰太陽,第一金剛
2003/8/9,875,嘉義,第一金剛,第一金剛
2003/8/8,3737,新竹,誠泰太陽,興農牛
2003/8/7,760,嘉義,中信鯨,第一金剛
2003/8/6,950,新莊,中信鯨,興農牛
2003/8/4,9408,嘉義,兄弟象,統一獅
2003/8/2,488,花蓮,誠泰太陽,兄弟象
2003/8/1,10248,新莊,兄弟象,中信鯨
2003/7/31,1588,花蓮,中信鯨,兄弟象
2003/7/30,1774,澄清湖,中信鯨,中信鯨
2003/7/27,755,台南,第一金剛,誠泰太陽
2003/7/26,6579,台南,統一獅,誠泰太陽
2003/7/25,727,屏東,第一金剛,中信鯨
2003/7/24,5561,台南,興農牛,誠泰太陽
2003/7/23,3523,澄清湖,興農牛,中信鯨
2003/7/20,6131,新竹,統一獅,誠泰太陽
2003/7/19,429,天母,第一金剛,誠泰太陽
2003/7/18,5518,台中,統一獅,統一獅
2003/7/17,3386,立德,興農牛,誠泰太陽
2003/7/16,2145,台中,興農牛,統一獅
2003/7/14,1280,台中,誠泰太陽,兄弟象
2003/7/10,6085,台中,第一金剛,兄弟象
2003/7/8,1480,新竹,誠泰太陽,兄弟象
2003/7/6,7008,台中,統一獅,中信鯨
2003/7/5,4372,澄清湖,統一獅,誠泰太陽
2003/7/4,3543,台中,第一金剛,中信鯨
2003/7/3,352,台中,誠泰太陽,中信鯨
2003/7/1,3663,澄清湖,第一金剛,誠泰太陽
2003/6/29,3179,台中,統一獅,誠泰太陽
2003/6/28,1146,台南,中信鯨,第一金剛
2003/6/27,5172,台中,統一獅,誠泰太陽
2003/6/26,8858,台中,興農牛,誠泰太陽
2003/6/24,1205,立德,中信鯨,第一金剛
2003/6/22,10500,新莊,興農牛,統一獅
2003/6/21,2111,澄清湖,誠泰太陽,興農牛
2003/6/16,1225,天母,誠泰太陽,興農牛
2003/6/15,926,天母,中信鯨,中信鯨
2003/6/14,5651,台中,興農牛,誠泰太陽
2003/6/13,796,新莊,中信鯨,中信鯨
2003/6/12,1152,新莊,誠泰太陽,中信鯨
2003/6/10,1117,新竹,誠泰太陽,誠泰太陽
2003/6/8,1822,台南,兄弟象,興農牛
2003/6/8,3359,台南,興農牛,興農牛
2003/6/5,5177,台南,統一獅,興農牛
2003/6/4,3805,新莊,興農牛,第一金剛
2003/6/1,10034,台中,兄弟象,中信鯨
2003/5/31,6486,台中,兄弟象,中信鯨
2003/5/30,3036,台南,統一獅,兄弟象
2003/5/29,1423,台中,興農牛,中信鯨
2003/5/28,2275,台南,統一獅,兄弟象
2003/5/25,2283,新竹,兄弟象,統一獅
2003/5/24,1624,天母,兄弟象,統一獅
2003/5/23,6068,澄清湖,中信鯨,興農牛
2003/5/22,2410,新莊,誠泰太陽,統一獅
2003/5/21,6745,澄清湖,中信鯨,興農牛
2003/5/20,1789,澄清湖,第一金剛,興農牛
2003/5/17,947,新莊,第一金剛,第一金剛
2003/5/16,1456,台中,誠泰太陽,興農牛
2003/5/15,2614,澄清湖,中信鯨,興農牛
2003/5/13,1136,嘉義,誠泰太陽,第一金剛
2003/5/11,1348,台南,第一金剛,兄弟象
2003/5/10,839,天母,第一金剛,中信鯨
2003/5/9,1300,台南,中信鯨,兄弟象
2003/5/8,5019,台南,兄弟象,兄弟象
2003/5/6,5012,新竹,興農牛,中信鯨
2003/5/4,3520,澄清湖,興農牛,兄弟象
2003/5/3,4698,台南,兄弟象,興農牛
2003/5/2,1551,澄清湖,中信鯨,兄弟象
2003/5/1,1721,澄清湖,興農牛,兄弟象
2003/4/30,1424,新莊,中信鯨,誠泰太陽
2003/4/27,1346,台中,中信鯨,兄弟象
2003/4/26,5224,台中,興農牛,兄弟象
2003/4/25,2376,澄清湖,第一金剛,統一獅
2003/4/24,4022,新竹,統一獅,兄弟象
2003/4/23,2508,台南,第一金剛,統一獅
2003/4/22,10500,新莊,興農牛,第一金剛
2003/4/20,2551,台南,統一獅,中信鯨
2003/4/19,1033,澄清湖,第一金剛,誠泰太陽
2003/4/18,2087,台南,統一獅,中信鯨
2003/4/17,6616,台南,興農牛,中信鯨
2003/4/15,5652,新莊,興農牛,誠泰太陽
2003/4/13,5965,新竹,兄弟象,興農牛
2003/4/12,3831,澄清湖,中信鯨,統一獅
2003/4/11,8770,新莊,兄弟象,興農牛
2003/4/10,1246,新莊,誠泰太陽,興農牛
2003/4/8,0,澄清湖,誠泰太陽,統一獅
2003/4/6,462,天母,誠泰太陽,第一金剛
2003/4/6,2236,台中,中信鯨,統一獅
2003/4/5,2599,天母,兄弟象,誠泰太陽
2003/4/2,335,嘉義,誠泰太陽,誠泰太陽
2003/3/31,6000,新莊,誠泰太陽,兄弟象
2003/3/30,2880,台南,第一金剛,誠泰太陽
2003/3/29,7280,天母,誠泰太陽,兄弟象
2003/3/27,2145,澄清湖,中信鯨,中信鯨
2003/3/26,2261,台中,中信鯨,兄弟象
2003/3/23,2169,新竹,第一金剛,統一獅
2003/3/22,3566,天母,誠泰太陽,統一獅
2003/3/22,2313,澄清湖,第一金剛,第一金剛
2003/3/21,2164,新莊,中信鯨,興農牛
2003/3/18,2211,新莊,中信鯨,第一金剛
2003/3/16,2346,澄清湖,興農牛,興農牛
2003/3/15,3657,新竹,統一獅,統一獅
2003/3/14,5124,澄清湖,興農牛,興農牛
2003/3/13,5530,澄清湖,統一獅,興農牛
2003/3/11,5032,嘉義,興農牛,統一獅
2003/3/9,4335,台南,統一獅,第一金剛
2003/3/8,5887,台南,兄弟象,第一金剛
2003/3/7,3512,台南,兄弟象,第一金剛
2003/3/4,4743,新莊,兄弟象,中信鯨
2003/3/1,10500,天母,兄弟象,中信鯨
