time,att,field,Home_team,Visit_team
2014/4/29,3382,桃園,Lamigo桃猿,義大犀牛
2014/4/27,3620,天母,義大犀牛,統一7-ELEVEn獅
2014/4/27,10219,桃園,Lamigo桃猿,中信兄弟
2014/4/27,4386,天母,義大犀牛,統一7-ELEVEn獅
2014/4/27,13118,桃園,Lamigo桃猿,中信兄弟
2014/4/25,3266,新莊,義大犀牛,統一7-ELEVEn獅
2014/4/25,6011,桃園,Lamigo桃猿,中信兄弟
2014/4/24,3624,澄清湖,義大犀牛,中信兄弟
2014/4/24,3209,桃園,Lamigo桃猿,統一7-ELEVEn獅
2014/4/23,4258,澄清湖,義大犀牛,中信兄弟
2014/4/22,2891,桃園,Lamigo桃猿,統一7-ELEVEn獅
2014/4/20,4624,澄清湖,義大犀牛,Lamigo桃猿
2014/4/20,6875,天母,中信兄弟,統一7-ELEVEn獅
2014/4/19,6268,澄清湖,義大犀牛,Lamigo桃猿
2014/4/19,10000,天母,中信兄弟,統一7-ELEVEn獅
2014/4/18,3066,澄清湖,義大犀牛,Lamigo桃猿
2014/4/18,5587,新莊,中信兄弟,統一7-ELEVEn獅
2014/4/17,3168,洲際,統一7-ELEVEn獅,義大犀牛
2014/4/17,4388,新莊,中信兄弟,Lamigo桃猿
2014/4/16,3380,洲際,統一7-ELEVEn獅,義大犀牛
2014/4/15,4212,新莊,中信兄弟,Lamigo桃猿
2014/4/13,6019,桃園,Lamigo桃猿,義大犀牛
2014/4/13,5342,天母,統一7-ELEVEn獅,中信兄弟
2014/4/12,10006,桃園,Lamigo桃猿,義大犀牛
2014/4/12,6732,天母,統一7-ELEVEn獅,中信兄弟
2014/4/11,4259,桃園,Lamigo桃猿,義大犀牛
2014/4/11,4582,新莊,統一7-ELEVEn獅,中信兄弟
2014/4/10,4232,桃園,Lamigo桃猿,中信兄弟
2014/4/10,2888,澄清湖,義大犀牛,統一7-ELEVEn獅
2014/4/9,4424,桃園,Lamigo桃猿,中信兄弟
2014/4/8,2724,澄清湖,義大犀牛,統一7-ELEVEn獅
2014/4/6,7103,桃園,Lamigo桃猿,統一7-ELEVEn獅
2014/4/6,5018,天母,義大犀牛,中信兄弟
2014/4/5,11013,桃園,Lamigo桃猿,統一7-ELEVEn獅
2014/4/5,8429,天母,義大犀牛,中信兄弟
2014/4/4,12550,桃園,Lamigo桃猿,統一7-ELEVEn獅
2014/4/4,10110,洲際,義大犀牛,中信兄弟
2014/4/3,3163,新莊,中信兄弟,統一7-ELEVEn獅
2014/4/3,4207,洲際,義大犀牛,Lamigo桃猿
2014/4/2,3327,新莊,中信兄弟,統一7-ELEVEn獅
2014/4/1,2795,澄清湖,義大犀牛,Lamigo桃猿
2014/3/30,4582,台南,統一7-ELEVEn獅,義大犀牛
2014/3/30,8108,天母,中信兄弟,Lamigo桃猿
2014/3/30,10000,天母,中信兄弟,Lamigo桃猿
2014/3/29,6040,台南,統一7-ELEVEn獅,義大犀牛
2014/3/28,4123,台南,統一7-ELEVEn獅,義大犀牛
2014/3/28,11006,新莊,中信兄弟,Lamigo桃猿
2014/3/27,4707,屏東,統一7-ELEVEn獅,Lamigo桃猿
2014/3/27,7042,新莊,中信兄弟,義大犀牛
2014/3/26,5276,嘉義市,統一7-ELEVEn獅,Lamigo桃猿
2014/3/25,10188,新莊,中信兄弟,義大犀牛
2014/3/23,14462,澄清湖,義大犀牛,Lamigo桃猿
2014/3/23,10000,天母,統一7-ELEVEn獅,中信兄弟
2014/3/22,11288,新莊,統一7-ELEVEn獅,義大犀牛
2013/10/15,5010,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/10/13,10026,桃園,Lamigo桃猿,義大犀牛
2013/10/13,8759,天母,兄弟象,統一7-ELEVEn獅
2013/10/12,6011,洲際,義大犀牛,統一7-ELEVEn獅
2013/10/11,6006,新莊,兄弟象,Lamigo桃猿
2013/10/11,3338,洲際,義大犀牛,統一7-ELEVEn獅
2013/10/10,9138,天母,兄弟象,統一7-ELEVEn獅
2013/10/9,2976,澄清湖,義大犀牛,Lamigo桃猿
2013/10/8,4160,台南,統一7-ELEVEn獅,兄弟象
2013/10/8,2519,澄清湖,義大犀牛,Lamigo桃猿
2013/10/6,8988,澄清湖,義大犀牛,兄弟象
2013/10/5,7076,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/10/5,14711,澄清湖,義大犀牛,兄弟象
2013/10/4,3035,斗六,兄弟象,義大犀牛
2013/10/3,4892,嘉義市,兄弟象,義大犀牛
2013/10/3,3038,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/10/2,3376,新莊,兄弟象,義大犀牛
2013/10/1,3598,新莊,兄弟象,Lamigo桃猿
2013/10/1,2473,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/9/29,5706,台南,統一7-ELEVEn獅,兄弟象
2013/9/29,4624,澄清湖,義大犀牛,Lamigo桃猿
2013/9/28,8196,台南,統一7-ELEVEn獅,兄弟象
2013/9/28,4988,澄清湖,義大犀牛,Lamigo桃猿
2013/9/27,4116,台南,統一7-ELEVEn獅,兄弟象
2013/9/27,2968,澄清湖,義大犀牛,Lamigo桃猿
2013/9/26,3084,台南,統一7-ELEVEn獅,義大犀牛
2013/9/26,4636,桃園,Lamigo桃猿,兄弟象
2013/9/25,2660,台南,統一7-ELEVEn獅,義大犀牛
2013/9/24,3708,桃園,Lamigo桃猿,兄弟象
2013/9/22,4034,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/9/22,4257,天母,兄弟象,義大犀牛
2013/9/22,4101,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/9/22,4069,天母,兄弟象,義大犀牛
2013/9/19,4267,桃園,Lamigo桃猿,義大犀牛
2013/9/19,3125,新莊,兄弟象,統一7-ELEVEn獅
2013/9/18,3644,桃園,Lamigo桃猿,義大犀牛
2013/9/17,3522,新竹,兄弟象,統一7-ELEVEn獅
2013/9/15,6069,天母,兄弟象,Lamigo桃猿
2013/9/15,3588,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/9/14,6053,新莊,兄弟象,Lamigo桃猿
2013/9/14,4755,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/9/13,3198,新莊,兄弟象,Lamigo桃猿
2013/9/13,2769,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/9/12,3012,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/9/12,2904,新莊,義大犀牛,兄弟象
2013/9/11,2290,澄清湖,統一7-ELEVEn獅,Lamigo桃猿
2013/9/10,2974,新莊,義大犀牛,兄弟象
2013/9/8,7010,桃園,Lamigo桃猿,兄弟象
2013/9/8,6120,天母,統一7-ELEVEn獅,義大犀牛
2013/9/7,9031,桃園,Lamigo桃猿,兄弟象
2013/9/7,7068,新莊,統一7-ELEVEn獅,義大犀牛
2013/9/6,4050,桃園,Lamigo桃猿,兄弟象
2013/9/6,2990,新莊,統一7-ELEVEn獅,義大犀牛
2013/9/5,2911,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/9/5,4057,新竹,兄弟象,義大犀牛
2013/9/4,2957,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/9/3,2931,新莊,兄弟象,義大犀牛
2013/8/31,7304,桃園,Lamigo桃猿,義大犀牛
2013/8/30,3769,桃園,Lamigo桃猿,義大犀牛
2013/8/30,2794,新莊,兄弟象,統一7-ELEVEn獅
2013/8/27,4360,新竹,兄弟象,Lamigo桃猿
2013/8/25,4306,澄清湖,統一7-ELEVEn獅,Lamigo桃猿
2013/8/25,9885,新莊,義大犀牛,兄弟象
2013/8/24,6052,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/8/24,8771,天母,義大犀牛,兄弟象
2013/8/24,3045,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/8/24,4422,天母,義大犀牛,兄弟象
2013/8/21,2990,澄清湖,統一7-ELEVEn獅,兄弟象
2013/8/18,7398,天母,兄弟象,義大犀牛
2013/8/18,5849,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/8/17,10000,天母,兄弟象,義大犀牛
2013/8/17,6367,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/8/16,5542,新莊,兄弟象,義大犀牛
2013/8/16,4111,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/8/15,3858,新莊,兄弟象,Lamigo桃猿
2013/8/15,3048,台南,統一7-ELEVEn獅,義大犀牛
2013/8/13,3180,台南,統一7-ELEVEn獅,義大犀牛
2013/8/11,4827,澄清湖,義大犀牛,Lamigo桃猿
2013/8/11,5711,斗六,統一7-ELEVEn獅,兄弟象
2013/8/10,6977,澄清湖,義大犀牛,Lamigo桃猿
2013/8/10,9190,洲際,統一7-ELEVEn獅,兄弟象
2013/8/9,2927,澄清湖,義大犀牛,Lamigo桃猿
2013/8/9,4387,洲際,統一7-ELEVEn獅,兄弟象
2013/8/8,4881,洲際,義大犀牛,兄弟象
2013/8/8,5672,嘉義市,統一7-ELEVEn獅,Lamigo桃猿
2013/8/7,4919,洲際,義大犀牛,兄弟象
2013/8/6,2877,澄清湖,統一7-ELEVEn獅,Lamigo桃猿
2013/8/4,2987,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/8/4,7019,桃園,Lamigo桃猿,兄弟象
2013/8/3,4996,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/8/3,9109,桃園,Lamigo桃猿,兄弟象
2013/8/2,2975,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/8/2,4464,桃園,Lamigo桃猿,兄弟象
2013/8/1,4545,新竹,兄弟象,統一7-ELEVEn獅
2013/8/1,3505,桃園,Lamigo桃猿,義大犀牛
2013/7/31,4992,新莊,兄弟象,統一7-ELEVEn獅
2013/7/30,3418,桃園,Lamigo桃猿,義大犀牛
2013/7/25,3114,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/7/23,3203,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/7/21,6550,洲際,兄弟象,Lamigo桃猿
2013/7/21,5189,澄清湖,統一7-ELEVEn獅,義大犀牛
2013/7/20,10869,新莊,兄弟象,Lamigo桃猿
2013/7/20,6135,台南,統一7-ELEVEn獅,義大犀牛
2013/7/19,6517,新竹,兄弟象,Lamigo桃猿
2013/7/19,4052,台南,統一7-ELEVEn獅,義大犀牛
2013/7/18,4118,新莊,義大犀牛,Lamigo桃猿
2013/7/18,4070,台南,統一7-ELEVEn獅,兄弟象
2013/7/17,4777,新莊,義大犀牛,Lamigo桃猿
2013/7/16,6067,屏東,統一7-ELEVEn獅,兄弟象
2013/7/14,3141,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/7/12,4439,澄清湖,義大犀牛,兄弟象
2013/7/11,3730,桃園,Lamigo桃猿,兄弟象
2013/7/11,4253,洲際,義大犀牛,統一7-ELEVEn獅
2013/7/10,4011,桃園,Lamigo桃猿,兄弟象
2013/7/7,5299,桃園,Lamigo桃猿,義大犀牛
2013/7/7,5175,洲際,兄弟象,統一7-ELEVEn獅
2013/7/6,8101,桃園,Lamigo桃猿,義大犀牛
2013/7/6,6338,新莊,兄弟象,統一7-ELEVEn獅
2013/7/5,4771,桃園,Lamigo桃猿,義大犀牛
2013/7/5,4565,新莊,兄弟象,統一7-ELEVEn獅
2013/6/30,7027,台南,統一7-ELEVEn獅,兄弟象
2013/6/29,6101,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/6/27,4016,桃園,Lamigo桃猿,兄弟象
2013/6/26,4508,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/6/25,3023,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/6/25,4966,澄清湖,義大犀牛,兄弟象
2013/6/23,6133,桃園,Lamigo桃猿,兄弟象
2013/6/23,9014,洲際,義大犀牛,統一7-ELEVEn獅
2013/6/22,9747,洲際,兄弟象,義大犀牛
2013/6/22,6206,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/6/21,4499,桃園,Lamigo桃猿,義大犀牛
2013/6/20,4293,桃園,Lamigo桃猿,義大犀牛
2013/6/19,3188,新莊,兄弟象,統一7-ELEVEn獅
2013/6/18,2613,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/6/16,8017,桃園,Lamigo桃猿,義大犀牛
2013/6/16,4787,洲際,兄弟象,統一7-ELEVEn獅
2013/6/15,13009,桃園,Lamigo桃猿,義大犀牛
2013/6/15,8124,新莊,兄弟象,統一7-ELEVEn獅
2013/6/14,5209,桃園,Lamigo桃猿,義大犀牛
2013/6/14,3405,新莊,兄弟象,統一7-ELEVEn獅
2013/6/13,3020,桃園,Lamigo桃猿,兄弟象
2013/6/11,4902,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/6/9,4190,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/6/9,12500,新莊,義大犀牛,兄弟象
2013/6/8,5080,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/6/8,12500,新莊,義大犀牛,兄弟象
2013/6/7,3018,澄清湖,統一7-ELEVEn獅,Lamigo桃猿
2013/6/7,12500,新莊,義大犀牛,兄弟象
2013/6/6,4502,澄清湖,義大犀牛,Lamigo桃猿
2013/6/5,6094,屏東,統一7-ELEVEn獅,兄弟象
2013/6/4,2982,澄清湖,義大犀牛,Lamigo桃猿
2013/6/2,7088,斗六,兄弟象,Lamigo桃猿
2013/6/2,6161,澄清湖,統一7-ELEVEn獅,義大犀牛
2013/6/1,7238,洲際,兄弟象,Lamigo桃猿
2013/6/1,9074,台南,統一7-ELEVEn獅,義大犀牛
2013/5/31,3812,洲際,兄弟象,Lamigo桃猿
2013/5/31,7125,台南,統一7-ELEVEn獅,義大犀牛
2013/5/30,11000,新竹,兄弟象,義大犀牛
2013/5/30,2430,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/5/29,7109,桃園,兄弟象,義大犀牛
2013/5/28,2276,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/5/26,6119,桃園,Lamigo桃猿,兄弟象
2013/5/26,8989,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/5/25,12000,桃園,Lamigo桃猿,兄弟象
2013/5/25,8997,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/5/24,4230,桃園,Lamigo桃猿,兄弟象
2013/5/24,5704,澄清湖,義大犀牛,統一7-ELEVEn獅
2013/5/23,3132,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/5/23,7193,洲際,義大犀牛,兄弟象
2013/5/19,7844,澄清湖,義大犀牛,Lamigo桃猿
2013/5/19,5473,洲際,統一7-ELEVEn獅,兄弟象
2013/5/19,9270,澄清湖,義大犀牛,Lamigo桃猿
2013/5/17,7715,澄清湖,義大犀牛,Lamigo桃猿
2013/5/17,4153,台南,統一7-ELEVEn獅,兄弟象
2013/5/16,7023,嘉義市,兄弟象,Lamigo桃猿
2013/5/16,6158,台南,統一7-ELEVEn獅,義大犀牛
2013/5/15,5525,斗六,兄弟象,Lamigo桃猿
2013/5/14,10000,嘉義市,統一7-ELEVEn獅,義大犀牛
2013/5/12,3284,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/5/12,5500,花蓮,兄弟象,義大犀牛
2013/5/10,3386,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/5/10,5500,花蓮,兄弟象,義大犀牛
2013/5/9,3610,新莊,兄弟象,統一7-ELEVEn獅
2013/5/8,6685,桃園,Lamigo桃猿,義大犀牛
2013/5/7,3053,新莊,兄弟象,統一7-ELEVEn獅
2013/5/5,12165,澄清湖,義大犀牛,兄弟象
2013/5/5,7641,斗六,統一7-ELEVEn獅,Lamigo桃猿
2013/5/4,13224,澄清湖,義大犀牛,兄弟象
2013/5/4,6177,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/5/3,10078,澄清湖,義大犀牛,兄弟象
2013/5/3,3560,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/5/2,4601,台中,義大犀牛,統一7-ELEVEn獅
2013/5/2,4223,新竹,兄弟象,Lamigo桃猿
2013/5/1,7011,台中,義大犀牛,統一7-ELEVEn獅
2013/4/30,3875,新莊,兄弟象,Lamigo桃猿
2013/4/28,10107,桃園,Lamigo桃猿,義大犀牛
2013/4/28,6154,洲際,兄弟象,統一7-ELEVEn獅
2013/4/27,17717,桃園,Lamigo桃猿,義大犀牛
2013/4/27,9032,天母,兄弟象,統一7-ELEVEn獅
2013/4/26,6659,桃園,Lamigo桃猿,義大犀牛
2013/4/26,3553,新莊,兄弟象,統一7-ELEVEn獅
2013/4/25,7314,新莊,兄弟象,義大犀牛
2013/4/24,2117,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/4/23,11000,新竹,兄弟象,義大犀牛
2013/4/21,5082,桃園,Lamigo桃猿,兄弟象
2013/4/21,10000,天母,統一7-ELEVEn獅,義大犀牛
2013/4/20,12500,新莊,統一7-ELEVEn獅,義大犀牛
2013/4/19,4105,桃園,Lamigo桃猿,兄弟象
2013/4/19,6155,新莊,統一7-ELEVEn獅,義大犀牛
2013/4/18,6511,洲際,義大犀牛,Lamigo桃猿
2013/4/18,3660,新莊,統一7-ELEVEn獅,兄弟象
2013/4/17,4524,台中,義大犀牛,Lamigo桃猿
2013/4/16,6388,屏東,統一7-ELEVEn獅,兄弟象
2013/4/14,5632,天母,兄弟象,Lamigo桃猿
2013/4/13,8028,天母,兄弟象,Lamigo桃猿
2013/4/13,10534,洲際,義大犀牛,統一7-ELEVEn獅
2013/4/12,3769,新莊,兄弟象,Lamigo桃猿
2013/4/12,4047,台中,義大犀牛,統一7-ELEVEn獅
2013/4/10,6013,新竹,兄弟象,統一7-ELEVEn獅
2013/4/7,14100,洲際,兄弟象,義大犀牛
2013/4/7,5186,桃園,Lamigo桃猿,統一7-ELEVEn獅
2013/4/6,10000,天母,兄弟象,義大犀牛
2013/4/5,12500,新莊,兄弟象,義大犀牛
2013/4/4,12000,台南,統一7-ELEVEn獅,義大犀牛
2013/4/4,12000,桃園,Lamigo桃猿,兄弟象
2013/4/3,8166,澄清湖,統一7-ELEVEn獅,義大犀牛
2013/4/2,3529,桃園,Lamigo桃猿,兄弟象
2013/3/31,8602,洲際,義大犀牛,Lamigo桃猿
2013/3/31,7381,澄清湖,統一7-ELEVEn獅,兄弟象
2013/3/30,13938,洲際,義大犀牛,Lamigo桃猿
2013/3/30,7188,台南,統一7-ELEVEn獅,兄弟象
2013/3/29,7915,台中,義大犀牛,Lamigo桃猿
2013/3/29,4198,台南,統一7-ELEVEn獅,兄弟象
2013/3/28,17888,澄清湖,義大犀牛,兄弟象
2013/3/28,4166,台南,統一7-ELEVEn獅,Lamigo桃猿
2013/3/27,20000,澄清湖,義大犀牛,兄弟象
2013/3/26,5086,屏東,統一7-ELEVEn獅,Lamigo桃猿
2013/3/24,13866,桃園,Lamigo桃猿,義大犀牛
2013/3/24,10000,天母,統一7-ELEVEn獅,兄弟象
2013/3/23,17693,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/9/30,1223,新莊,兄弟象,統一7-ELEVEn獅
2012/9/29,1815,新莊,統一7-ELEVEn獅,兄弟象
2012/9/29,2267,桃園,Lamigo桃猿,興農牛
2012/9/27,1029,台中,興農牛,Lamigo桃猿
2012/9/27,995,新竹,兄弟象,統一7-ELEVEn獅
2012/9/25,1501,台南,統一7-ELEVEn獅,興農牛
2012/9/25,2031,桃園,Lamigo桃猿,兄弟象
2012/9/23,3760,洲際,興農牛,統一7-ELEVEn獅
2012/9/23,6515,新莊,兄弟象,Lamigo桃猿
2012/9/22,2425,洲際,興農牛,統一7-ELEVEn獅
2012/9/22,6003,天母,兄弟象,Lamigo桃猿
2012/9/21,1374,洲際,興農牛,統一7-ELEVEn獅
2012/9/21,2732,新莊,兄弟象,Lamigo桃猿
2012/9/20,1660,台中,興農牛,兄弟象
2012/9/20,1810,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/9/19,1548,台中,興農牛,兄弟象
2012/9/18,1814,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/9/16,2120,桃園,Lamigo桃猿,興農牛
2012/9/16,4096,台南,統一7-ELEVEn獅,兄弟象
2012/9/16,1498,桃園,Lamigo桃猿,興農牛
2012/9/15,1509,桃園,Lamigo桃猿,興農牛
2012/9/15,7032,澄清湖,統一7-ELEVEn獅,兄弟象
2012/9/14,2628,台南,統一7-ELEVEn獅,兄弟象
2012/9/13,1889,桃園,Lamigo桃猿,兄弟象
2012/9/13,1148,台南,統一7-ELEVEn獅,興農牛
2012/9/12,2061,桃園,Lamigo桃猿,兄弟象
2012/9/11,1175,台南,統一7-ELEVEn獅,興農牛
2012/9/9,4766,澄清湖,統一7-ELEVEn獅,Lamigo桃猿
2012/9/9,2716,屏東,兄弟象,興農牛
2012/9/9,1968,屏東,兄弟象,興農牛
2012/9/8,2677,台南,統一7-ELEVEn獅,Lamigo桃猿
2012/9/8,3988,澄清湖,兄弟象,興農牛
2012/9/7,1758,台南,統一7-ELEVEn獅,Lamigo桃猿
2012/9/6,954,台中,興農牛,Lamigo桃猿
2012/9/6,2582,新竹,兄弟象,統一7-ELEVEn獅
2012/9/5,1085,台中,興農牛,Lamigo桃猿
2012/9/4,1909,新莊,兄弟象,統一7-ELEVEn獅
2012/9/2,2707,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/9/2,2470,新莊,興農牛,兄弟象
2012/9/1,2620,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/9/1,2561,天母,興農牛,兄弟象
2012/8/31,1551,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/8/31,4755,洲際,興農牛,兄弟象
2012/8/30,1169,桃園,Lamigo桃猿,興農牛
2012/8/30,2166,台南,統一7-ELEVEn獅,兄弟象
2012/8/29,1496,桃園,Lamigo桃猿,興農牛
2012/8/28,2136,台南,統一7-ELEVEn獅,兄弟象
2012/8/26,3010,桃園,Lamigo桃猿,兄弟象
2012/8/26,2239,洲際,統一7-ELEVEn獅,興農牛
2012/8/25,5386,桃園,Lamigo桃猿,兄弟象
2012/8/25,2147,天母,統一7-ELEVEn獅,興農牛
2012/8/24,1909,桃園,Lamigo桃猿,兄弟象
2012/8/24,1388,新莊,統一7-ELEVEn獅,興農牛
2012/8/23,971,新莊,兄弟象,興農牛
2012/8/23,1318,台南,統一7-ELEVEn獅,Lamigo桃猿
2012/8/22,1029,新莊,兄弟象,興農牛
2012/8/21,1617,台南,統一7-ELEVEn獅,Lamigo桃猿
2012/8/19,1903,洲際,興農牛,Lamigo桃猿
2012/8/19,3176,桃園,兄弟象,統一7-ELEVEn獅
2012/8/18,1380,洲際,興農牛,Lamigo桃猿
2012/8/18,3317,天母,兄弟象,統一7-ELEVEn獅
2012/8/18,965,洲際,興農牛,Lamigo桃猿
2012/8/17,1783,新莊,兄弟象,統一7-ELEVEn獅
2012/8/16,985,台中,興農牛,統一7-ELEVEn獅
2012/8/16,1921,新莊,兄弟象,Lamigo桃猿
2012/8/15,1232,台中,興農牛,統一7-ELEVEn獅
2012/8/14,4317,新竹,兄弟象,Lamigo桃猿
2012/8/12,1740,桃園,Lamigo桃猿,興農牛
2012/8/11,4082,天母,統一7-ELEVEn獅,兄弟象
2012/8/10,1788,天母,統一7-ELEVEn獅,兄弟象
2012/8/10,1622,桃園,Lamigo桃猿,興農牛
2012/8/9,2048,台南,統一7-ELEVEn獅,Lamigo桃猿
2012/8/9,1945,台中,興農牛,兄弟象
2012/8/8,3350,澄清湖,統一7-ELEVEn獅,Lamigo桃猿
2012/8/8,1822,新竹,兄弟象,興農牛
2012/8/7,1759,台中,興農牛,兄弟象
2012/8/5,3512,洲際,兄弟象,Lamigo桃猿
2012/8/5,1686,新莊,興農牛,統一7-ELEVEn獅
2012/8/4,2579,新莊,兄弟象,Lamigo桃猿
2012/8/4,1447,天母,興農牛,統一7-ELEVEn獅
2012/8/4,1088,新莊,兄弟象,Lamigo桃猿
2012/8/3,884,新莊,興農牛,統一7-ELEVEn獅
2012/7/31,889,台中,興農牛,Lamigo桃猿
2012/7/29,3051,新莊,兄弟象,興農牛
2012/7/29,2357,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/7/28,3148,天母,兄弟象,興農牛
2012/7/28,3065,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/7/27,1881,新莊,兄弟象,興農牛
2012/7/27,1811,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/7/25,1511,桃園,統一7-ELEVEn獅,興農牛
2012/7/24,2342,桃園,Lamigo桃猿,兄弟象
2012/7/19,3080,台南,統一7-ELEVEn獅,兄弟象
2012/7/19,1798,新莊,Lamigo桃猿,興農牛
2012/7/18,3670,屏東,統一7-ELEVEn獅,兄弟象
2012/7/18,1047,台中,興農牛,Lamigo桃猿
2012/7/17,1911,新莊,Lamigo桃猿,興農牛
2012/7/15,2320,斗六,統一7-ELEVEn獅,Lamigo桃猿
2012/7/15,3567,洲際,興農牛,兄弟象
2012/7/14,3207,台南,統一7-ELEVEn獅,Lamigo桃猿
2012/7/14,3915,洲際,興農牛,兄弟象
2012/7/13,2041,台南,統一7-ELEVEn獅,Lamigo桃猿
2012/7/13,2375,洲際,興農牛,兄弟象
2012/7/12,2788,嘉義市,兄弟象,Lamigo桃猿
2012/7/12,1503,台中,興農牛,統一7-ELEVEn獅
2012/7/11,2363,斗六,兄弟象,Lamigo桃猿
2012/7/10,1484,台中,興農牛,統一7-ELEVEn獅
2012/7/8,2098,洲際,興農牛,Lamigo桃猿
2012/7/8,4233,天母,兄弟象,統一7-ELEVEn獅
2012/7/7,2375,洲際,興農牛,Lamigo桃猿
2012/7/7,3440,桃園,兄弟象,統一7-ELEVEn獅
2012/7/6,1838,斗六,興農牛,Lamigo桃猿
2012/7/6,2096,新莊,兄弟象,統一7-ELEVEn獅
2012/7/5,1814,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/7/5,1585,新莊,兄弟象,興農牛
2012/7/4,1859,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/7/3,2641,新竹,兄弟象,興農牛
2012/7/1,3376,洲際,統一7-ELEVEn獅,興農牛
2012/7/1,2509,桃園,Lamigo桃猿,兄弟象
2012/6/30,2665,台南,統一7-ELEVEn獅,興農牛
2012/6/30,3679,桃園,Lamigo桃猿,兄弟象
2012/6/29,2052,台南,統一7-ELEVEn獅,興農牛
2012/6/29,2505,桃園,Lamigo桃猿,兄弟象
2012/6/27,1582,桃園,Lamigo桃猿,兄弟象
2012/6/26,868,新莊,兄弟象,統一7-ELEVEn獅
2012/6/26,1188,桃園,Lamigo桃猿,興農牛
2012/6/25,845,洲際,興農牛,Lamigo桃猿
2012/6/25,1064,新莊,兄弟象,統一7-ELEVEn獅
2012/6/24,1555,台南,統一7-ELEVEn獅,興農牛
2012/6/24,1421,台南,統一7-ELEVEn獅,興農牛
2012/6/24,1808,桃園,Lamigo桃猿,兄弟象
2012/6/23,1929,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/6/22,852,新莊,兄弟象,興農牛
2012/6/18,1081,新莊,兄弟象,統一7-ELEVEn獅
2012/6/17,2339,洲際,兄弟象,興農牛
2012/6/16,1035,台中,興農牛,Lamigo桃猿
2012/6/16,753,台中,興農牛,Lamigo桃猿
2012/6/13,1108,新莊,兄弟象,興農牛
2012/6/10,2488,桃園,Lamigo桃猿,兄弟象
2012/6/10,1877,斗六,統一7-ELEVEn獅,興農牛
2012/6/9,2651,桃園,Lamigo桃猿,兄弟象
2012/6/8,1774,桃園,Lamigo桃猿,兄弟象
2012/6/7,1243,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/6/7,1323,新莊,兄弟象,興農牛
2012/6/6,1269,桃園,Lamigo桃猿,統一7-ELEVEn獅
2012/6/5,1061,新莊,兄弟象,興農牛
2012/6/3,2034,洲際,興農牛,Lamigo桃猿
2012/6/3,2692,新竹,兄弟象,統一7-ELEVEn獅
